Product Name,Brand,Category,Region,Store ID,Date,Quantity,Value
UA Duffel Bag,Under Armour,Equipment,North,19,2023-05-05,2,749.79
UA Sport Mask,Under Armour,Accessories,Central,85,2024-02-24,5,491.47
UA Sport Mask,Under Armour,Accessories,East,41,2024-09-08,7,2570.84
Adidas Superstar,Adidas,Footwear,North,1,2023-08-23,4,1239.28
Adidas Water Bottle,Adidas,Accessories,North,8,2025-11-30,1,90.65
Nike Dri-FIT Tee,Nike,Apparel,West,73,2025-11-01,10,6038.52
Puma RS-X,Puma,Footwear,West,66,2025-04-08,18,9922.21
Nike Training Bag,Nike,Equipment,Central,95,2024-06-17,1,261.66
Adidas Tiro Pants,Adidas,Apparel,South,28,2024-01-14,18,5496.41
Puma Logo Tee,Puma,Apparel,West,76,2024-02-15,4,731.1
Reebok Wristband,Reebok,Accessories,East,49,2025-10-06,4,1067.01
Adidas Superstar,Adidas,Footwear,West,74,2025-08-08,15,651.81
Nike Air Max,Nike,Footwear,Central,93,2023-09-04,2,597.32
Adidas Ultraboost,Adidas,Footwear,North,12,2025-06-29,15,4769.61
Reebok Nano X,Reebok,Footwear,North,6,2024-07-21,17,5088.99
Reebok Joggers,Reebok,Apparel,East,57,2024-03-07,6,1837.21
Reebok Classic Leather,Reebok,Footwear,East,59,2023-11-07,5,1202.76
Nike Pro Shorts,Nike,Apparel,East,53,2024-07-24,16,8459.53
Adidas Essentials Tee,Adidas,Apparel,West,80,2025-02-10,17,6552.62
Puma Resistance Band Set,Puma,Equipment,East,45,2025-12-12,19,7475.43
Reebok Wristband,Reebok,Accessories,Central,100,2024-12-13,1,60.3
Nike Socks Pack,Nike,Accessories,South,24,2023-11-22,16,4155.65
Nike Socks Pack,Nike,Accessories,South,28,2024-10-24,6,3118.12
Nike Dri-FIT Tee,Nike,Apparel,West,63,2025-02-25,4,1631.31
Reebok CrossFit Tee,Reebok,Apparel,North,15,2023-03-18,1,311.14
UA Charged Assert,Under Armour,Footwear,East,44,2023-12-23,19,3823.98
UA Sport Mask,Under Armour,Accessories,South,29,2024-02-14,10,2645.08
UA HOVR Phantom,Under Armour,Footwear,South,26,2024-04-06,7,3305.67
Nike Socks Pack,Nike,Accessories,Central,81,2023-06-26,5,588.5
Nike Pro Shorts,Nike,Apparel,East,54,2023-01-11,17,3120.2
UA Rival Fleece Hoodie,Under Armour,Apparel,South,27,2025-10-13,12,4062.37
UA HOVR Phantom,Under Armour,Footwear,North,15,2023-10-10,3,960.68
Puma Beanie,Puma,Accessories,South,37,2023-06-10,16,1095.01
Reebok Classic Leather,Reebok,Footwear,North,20,2024-04-17,10,354.43
Nike Pro Shorts,Nike,Apparel,West,72,2024-05-29,6,3027.53
Puma RS-X,Puma,Footwear,North,18,2024-08-12,20,9879.28
Nike Dri-FIT Tee,Nike,Apparel,East,53,2025-10-21,4,1466.67
Nike Dunk,Nike,Footwear,East,41,2025-08-22,9,2132.46
Adidas Ultraboost,Adidas,Footwear,East,42,2024-02-15,11,1493.1
Nike Pro Shorts,Nike,Apparel,South,36,2023-05-08,19,7727.64
Reebok Yoga Mat,Reebok,Equipment,East,43,2023-03-14,20,6142.22
Adidas Ultraboost,Adidas,Footwear,Central,96,2023-06-15,2,299.69
UA Duffel Bag,Under Armour,Equipment,North,16,2023-08-02,12,1537.41
Adidas Gym Ball,Adidas,Equipment,West,70,2025-06-02,2,78.76
Reebok Joggers,Reebok,Apparel,South,38,2023-02-23,1,347.33
Reebok Joggers,Reebok,Apparel,North,13,2025-09-14,14,6439.37
Nike Training Bag,Nike,Equipment,Central,85,2025-05-24,20,5985.65
Reebok Classic Leather,Reebok,Footwear,East,47,2025-01-23,2,596.78
Nike Air Max,Nike,Footwear,South,23,2024-05-02,18,2670.72
Nike Dri-FIT Tee,Nike,Apparel,North,8,2023-04-04,5,283.87
Nike Dunk,Nike,Footwear,South,30,2025-06-17,20,4440.29
Reebok Wristband,Reebok,Accessories,East,45,2024-05-15,4,1148.97
Adidas Water Bottle,Adidas,Accessories,North,9,2023-06-07,12,3090.79
Reebok CrossFit Tee,Reebok,Apparel,West,70,2024-03-27,10,4536.75
Puma Resistance Band Set,Puma,Equipment,Central,89,2024-05-15,17,6938.89
Reebok Yoga Mat,Reebok,Equipment,North,12,2023-08-02,20,7172.82
Adidas Water Bottle,Adidas,Accessories,East,43,2025-09-22,17,10117.02
Adidas Water Bottle,Adidas,Accessories,East,58,2024-04-17,5,453.78
UA HeatGear Tee,Under Armour,Apparel,South,35,2023-03-15,1,477.46
Puma Track Jacket,Puma,Apparel,North,9,2025-10-18,10,3930.62
Reebok Joggers,Reebok,Apparel,North,9,2023-06-23,13,3351.03
Adidas Gym Ball,Adidas,Equipment,West,62,2025-02-26,6,926.25
Puma Beanie,Puma,Accessories,Central,82,2025-06-01,12,546.42
Puma Suede Classic,Puma,Footwear,Central,91,2023-02-23,19,7769.42
UA HOVR Phantom,Under Armour,Footwear,North,11,2024-03-19,2,1001.78
Puma Logo Tee,Puma,Apparel,Central,93,2023-08-12,18,7777.56
Puma Suede Classic,Puma,Footwear,West,79,2025-08-07,13,1656.6
Nike Air Max,Nike,Footwear,South,25,2025-08-15,9,1810.41
Puma Logo Tee,Puma,Apparel,South,38,2023-06-25,13,2366.2
Reebok CrossFit Tee,Reebok,Apparel,Central,89,2023-03-21,9,1340.99
Puma Resistance Band Set,Puma,Equipment,North,10,2023-01-26,6,2527.68
UA Charged Assert,Under Armour,Footwear,West,61,2025-06-27,2,63.07
Adidas Water Bottle,Adidas,Accessories,West,78,2025-01-04,19,5338.49
Puma Resistance Band Set,Puma,Equipment,East,60,2023-06-12,15,7163.71
Puma Suede Classic,Puma,Footwear,East,49,2024-01-04,5,2513.59
Nike Dri-FIT Tee,Nike,Apparel,South,25,2024-04-10,2,302.87
Puma Resistance Band Set,Puma,Equipment,Central,95,2024-01-13,8,369.28
Nike Pegasus,Nike,Footwear,East,49,2023-05-05,12,4147.51
Reebok Nano X,Reebok,Footwear,Central,88,2023-04-02,17,1230.77
Nike Pro Shorts,Nike,Apparel,North,17,2025-06-27,11,1912.62
UA HOVR Phantom,Under Armour,Footwear,West,63,2025-01-30,5,2862.66
Reebok CrossFit Tee,Reebok,Apparel,East,60,2023-02-20,14,2531.1
Nike Pegasus,Nike,Footwear,West,70,2025-02-06,2,252.07
Nike Pegasus,Nike,Footwear,South,39,2024-08-18,7,571.48
Reebok Nano X,Reebok,Footwear,Central,97,2024-10-03,13,7044.01
Nike Cap,Nike,Accessories,South,33,2023-03-08,8,3827.89
Reebok Yoga Mat,Reebok,Equipment,Central,98,2025-10-28,4,1449.26
UA Rival Fleece Hoodie,Under Armour,Apparel,North,20,2025-12-16,17,7434.77
Adidas Headband,Adidas,Accessories,East,49,2025-06-22,10,5476.7
Reebok CrossFit Tee,Reebok,Apparel,East,48,2024-05-14,11,1654.97
Reebok Yoga Mat,Reebok,Equipment,South,35,2023-08-25,12,2324.44
UA Rival Fleece Hoodie,Under Armour,Apparel,North,12,2025-11-01,15,6054.85
Adidas Ultraboost,Adidas,Footwear,South,39,2025-05-07,8,4829.18
Puma Suede Classic,Puma,Footwear,Central,85,2025-04-14,11,5748.76
Reebok Yoga Mat,Reebok,Equipment,North,3,2024-10-04,5,1277.02
UA HeatGear Tee,Under Armour,Apparel,South,26,2025-10-09,4,142.72
UA Rival Fleece Hoodie,Under Armour,Apparel,East,58,2025-05-07,5,2447.7
Adidas Tiro Pants,Adidas,Apparel,West,61,2023-03-11,5,2475.84
UA HOVR Phantom,Under Armour,Footwear,Central,93,2025-11-20,13,3212.63
Reebok Classic Leather,Reebok,Footwear,East,44,2024-05-09,11,5702.17
Reebok Nano X,Reebok,Footwear,North,3,2023-08-09,14,6663.46
UA Rival Fleece Hoodie,Under Armour,Apparel,West,70,2025-07-10,6,2777.23
Nike Air Max,Nike,Footwear,North,5,2025-11-09,12,4756.53
UA Charged Assert,Under Armour,Footwear,West,71,2025-07-17,19,2589.22
Puma Beanie,Puma,Accessories,North,8,2024-07-26,2,590.6
UA Duffel Bag,Under Armour,Equipment,Central,99,2025-11-26,14,7737.76
Puma Resistance Band Set,Puma,Equipment,East,53,2024-08-07,5,2205.15
Puma Track Jacket,Puma,Apparel,South,34,2023-03-27,20,5921.32
Puma Logo Tee,Puma,Apparel,North,12,2024-10-05,10,1144.07
Adidas Gym Ball,Adidas,Equipment,West,75,2024-07-14,10,5117.13
Adidas Gym Ball,Adidas,Equipment,Central,84,2024-06-15,5,1954.36
UA Duffel Bag,Under Armour,Equipment,South,38,2023-07-16,1,382.34
Adidas Headband,Adidas,Accessories,Central,98,2023-03-23,1,23.2
UA HOVR Phantom,Under Armour,Footwear,South,30,2025-01-26,17,8208.0
Nike Training Bag,Nike,Equipment,West,70,2023-09-16,4,1455.2
Puma Suede Classic,Puma,Footwear,West,76,2025-06-29,5,401.02
Nike Cap,Nike,Accessories,North,12,2024-07-24,8,3470.73
UA Duffel Bag,Under Armour,Equipment,East,46,2023-06-02,15,2714.43
Nike Dunk,Nike,Footwear,North,11,2025-11-16,17,5039.27
Nike Dunk,Nike,Footwear,South,38,2024-10-12,1,546.95
Reebok Joggers,Reebok,Apparel,South,39,2024-05-18,8,4035.26
Adidas Superstar,Adidas,Footwear,East,56,2024-02-05,6,1742.69
Adidas Headband,Adidas,Accessories,East,45,2025-10-14,3,1266.29
UA HOVR Phantom,Under Armour,Footwear,South,21,2025-11-23,18,1223.48
Reebok Yoga Mat,Reebok,Equipment,South,22,2024-03-03,20,8055.32
Reebok Nano X,Reebok,Footwear,Central,88,2025-02-17,6,1968.97
UA Sport Mask,Under Armour,Accessories,South,30,2024-09-06,13,3816.83
Puma Logo Tee,Puma,Apparel,Central,96,2025-01-01,4,344.95
Puma Resistance Band Set,Puma,Equipment,West,75,2024-08-11,14,2233.88
Puma Resistance Band Set,Puma,Equipment,South,35,2023-08-26,12,4045.13
UA Sport Mask,Under Armour,Accessories,South,36,2025-03-26,8,3208.49
UA Duffel Bag,Under Armour,Equipment,East,49,2023-03-01,14,1725.51
Puma Suede Classic,Puma,Footwear,Central,91,2023-05-05,14,4815.93
Reebok Wristband,Reebok,Accessories,West,74,2025-03-12,2,377.35
Reebok Classic Leather,Reebok,Footwear,West,68,2024-07-03,2,748.44
Adidas Gym Ball,Adidas,Equipment,West,74,2024-09-23,6,2034.14
Reebok Classic Leather,Reebok,Footwear,North,20,2024-02-27,18,1697.88
Nike Cap,Nike,Accessories,North,13,2023-02-10,11,4340.69
Nike Dri-FIT Tee,Nike,Apparel,Central,83,2024-12-23,12,3711.53
Reebok Wristband,Reebok,Accessories,South,38,2024-02-11,8,3980.54
Reebok Classic Leather,Reebok,Footwear,South,32,2024-08-17,18,4521.5
Nike Pegasus,Nike,Footwear,North,2,2024-05-24,17,7477.06
UA Sport Mask,Under Armour,Accessories,Central,93,2023-07-29,10,402.97
Puma RS-X,Puma,Footwear,North,8,2024-09-09,4,166.58
Puma Track Jacket,Puma,Apparel,West,65,2025-02-12,3,1691.63
Nike Pegasus,Nike,Footwear,Central,94,2023-06-01,18,487.37
Reebok Wristband,Reebok,Accessories,North,19,2023-11-07,20,2265.13
UA Duffel Bag,Under Armour,Equipment,East,54,2024-10-01,10,4334.03
Nike Socks Pack,Nike,Accessories,West,67,2024-07-15,19,3208.66
UA HOVR Phantom,Under Armour,Footwear,West,70,2025-08-23,14,1176.99
UA Duffel Bag,Under Armour,Equipment,West,70,2024-07-24,1,158.03
Nike Socks Pack,Nike,Accessories,West,72,2025-10-14,19,5856.12
UA Charged Assert,Under Armour,Footwear,West,68,2023-02-20,19,3752.77
Adidas Superstar,Adidas,Footwear,East,51,2023-08-12,3,1225.94
Adidas Water Bottle,Adidas,Accessories,Central,86,2023-07-15,16,6961.88
Reebok Wristband,Reebok,Accessories,North,5,2024-05-26,16,5812.83
Nike Dri-FIT Tee,Nike,Apparel,Central,88,2025-12-07,9,4543.77
Adidas Superstar,Adidas,Footwear,East,51,2025-04-23,19,926.86
Adidas Water Bottle,Adidas,Accessories,North,9,2025-04-12,16,7954.3
Puma Resistance Band Set,Puma,Equipment,East,48,2025-10-20,16,5022.34
Nike Socks Pack,Nike,Accessories,Central,83,2025-11-19,3,874.91
Adidas Tiro Pants,Adidas,Apparel,South,21,2025-02-08,4,1401.77
Nike Training Bag,Nike,Equipment,South,35,2023-12-07,14,542.5
UA Sport Mask,Under Armour,Accessories,South,37,2025-10-11,18,2038.97
Puma Logo Tee,Puma,Apparel,West,61,2025-05-06,10,993.72
Reebok CrossFit Tee,Reebok,Apparel,Central,91,2024-07-09,6,2005.34
Adidas Water Bottle,Adidas,Accessories,East,57,2023-10-17,12,4864.21
UA Rival Fleece Hoodie,Under Armour,Apparel,Central,89,2025-11-29,11,3463.21
UA Rival Fleece Hoodie,Under Armour,Apparel,South,37,2023-10-05,14,346.0
Nike Pro Shorts,Nike,Apparel,South,36,2024-01-03,1,571.31
Nike Socks Pack,Nike,Accessories,South,27,2024-09-30,11,3518.11
UA HeatGear Tee,Under Armour,Apparel,North,20,2023-07-13,3,916.01
Reebok Nano X,Reebok,Footwear,Central,88,2024-12-18,7,2590.77
Puma Beanie,Puma,Accessories,East,54,2024-07-16,13,2934.56
Adidas Headband,Adidas,Accessories,Central,98,2024-06-05,5,328.83
Adidas Essentials Tee,Adidas,Apparel,South,29,2023-07-30,4,584.84
Reebok Joggers,Reebok,Apparel,Central,99,2023-09-17,19,3391.06
Adidas Water Bottle,Adidas,Accessories,Central,96,2024-07-21,8,926.33
Adidas Superstar,Adidas,Footwear,North,20,2024-03-19,16,1633.92
Nike Dri-FIT Tee,Nike,Apparel,East,43,2023-01-01,15,1286.22
Puma Beanie,Puma,Accessories,West,71,2025-05-21,4,1352.94
Reebok Joggers,Reebok,Apparel,Central,93,2024-05-08,16,7203.26
Puma Resistance Band Set,Puma,Equipment,East,57,2024-12-28,20,6318.77
Adidas Superstar,Adidas,Footwear,South,29,2024-03-14,18,8759.01
Nike Training Bag,Nike,Equipment,West,69,2025-06-23,14,5237.86
Reebok CrossFit Tee,Reebok,Apparel,South,21,2024-12-14,12,5941.99
Adidas Headband,Adidas,Accessories,South,40,2025-05-18,6,1587.92
Reebok CrossFit Tee,Reebok,Apparel,South,35,2023-01-22,1,272.48
Reebok CrossFit Tee,Reebok,Apparel,East,44,2024-09-27,17,8984.93
Nike Dunk,Nike,Footwear,Central,89,2023-01-27,16,5290.64
Puma Track Jacket,Puma,Apparel,North,9,2025-03-26,19,7907.21
UA HeatGear Tee,Under Armour,Apparel,West,80,2023-03-04,16,4085.51
Nike Pegasus,Nike,Footwear,North,12,2023-08-01,5,1571.01
Reebok Yoga Mat,Reebok,Equipment,South,23,2023-12-29,4,1681.4
Puma Resistance Band Set,Puma,Equipment,West,62,2023-04-25,18,1202.19
Nike Pegasus,Nike,Footwear,South,40,2024-07-22,11,2272.94
Nike Air Max,Nike,Footwear,Central,92,2023-12-13,13,6129.0
Adidas Headband,Adidas,Accessories,North,3,2025-05-02,17,9194.1
Adidas Essentials Tee,Adidas,Apparel,East,43,2023-10-30,9,2095.48
Adidas Essentials Tee,Adidas,Apparel,Central,94,2024-02-11,1,373.69
Reebok Nano X,Reebok,Footwear,East,58,2024-09-29,15,1319.68
Nike Cap,Nike,Accessories,Central,95,2023-06-26,3,227.42
Puma Resistance Band Set,Puma,Equipment,North,6,2024-01-09,1,349.31
Reebok CrossFit Tee,Reebok,Apparel,North,7,2023-12-13,8,1927.74
Puma Beanie,Puma,Accessories,South,25,2024-09-22,10,524.41
Puma Resistance Band Set,Puma,Equipment,East,45,2023-12-31,7,1530.98
Puma Logo Tee,Puma,Apparel,South,26,2024-07-12,15,2492.45
Reebok Nano X,Reebok,Footwear,North,16,2024-06-25,12,4109.28
Nike Dunk,Nike,Footwear,West,66,2025-12-07,19,11753.23
Adidas Water Bottle,Adidas,Accessories,South,38,2025-02-28,14,9045.45
Reebok Classic Leather,Reebok,Footwear,East,47,2024-12-11,17,6956.55
Adidas Water Bottle,Adidas,Accessories,North,17,2024-07-04,15,2483.01
Adidas Essentials Tee,Adidas,Apparel,North,4,2024-06-18,15,4279.74
Reebok Joggers,Reebok,Apparel,East,59,2024-10-23,2,772.77
Nike Air Max,Nike,Footwear,North,12,2024-10-22,16,1770.08
Adidas Essentials Tee,Adidas,Apparel,East,44,2024-11-16,10,5270.58
Adidas Essentials Tee,Adidas,Apparel,West,78,2023-11-30,15,5714.73
UA HOVR Phantom,Under Armour,Footwear,Central,99,2025-07-23,16,7713.85
Reebok Classic Leather,Reebok,Footwear,East,52,2024-05-13,13,3761.83
UA Duffel Bag,Under Armour,Equipment,North,8,2024-09-06,14,1155.51
Nike Pegasus,Nike,Footwear,Central,93,2024-07-05,6,681.25
Adidas Headband,Adidas,Accessories,Central,97,2024-09-07,19,10416.27
Nike Dri-FIT Tee,Nike,Apparel,South,31,2023-10-13,10,4857.56
Reebok Wristband,Reebok,Accessories,East,55,2023-10-17,1,99.36
Puma Beanie,Puma,Accessories,South,26,2023-10-30,6,1005.68
Nike Cap,Nike,Accessories,South,34,2024-04-28,5,2113.61
Adidas Tiro Pants,Adidas,Apparel,North,16,2025-02-05,16,3857.6
Reebok Joggers,Reebok,Apparel,South,36,2025-03-18,8,4358.08
Puma Resistance Band Set,Puma,Equipment,West,65,2023-07-16,5,1931.31
UA HOVR Phantom,Under Armour,Footwear,East,50,2025-03-29,18,7172.82
Nike Pegasus,Nike,Footwear,East,56,2023-05-27,20,2528.26
Reebok CrossFit Tee,Reebok,Apparel,South,32,2023-12-31,1,183.13
Adidas Ultraboost,Adidas,Footwear,North,8,2025-03-26,2,675.94
Nike Cap,Nike,Accessories,East,54,2024-03-08,6,1262.71
Puma Beanie,Puma,Accessories,South,30,2025-05-21,16,4277.97
Adidas Essentials Tee,Adidas,Apparel,East,54,2023-03-13,17,1674.51
Reebok Nano X,Reebok,Footwear,West,63,2023-08-06,4,1397.25
Puma Resistance Band Set,Puma,Equipment,North,6,2025-04-08,17,1807.67
UA Sport Mask,Under Armour,Accessories,West,61,2025-02-25,13,5641.77
UA HOVR Phantom,Under Armour,Footwear,North,10,2025-05-15,4,749.59
UA Rival Fleece Hoodie,Under Armour,Apparel,Central,92,2025-07-11,18,8465.45
UA HOVR Phantom,Under Armour,Footwear,North,6,2025-01-17,13,4651.24
Reebok Classic Leather,Reebok,Footwear,South,21,2023-06-13,19,9027.6
UA HeatGear Tee,Under Armour,Apparel,South,37,2024-06-12,15,3945.87
UA Sport Mask,Under Armour,Accessories,North,4,2024-07-30,2,554.12
Reebok Classic Leather,Reebok,Footwear,East,54,2025-01-26,1,447.2
Reebok Nano X,Reebok,Footwear,South,30,2024-07-01,15,3798.26
Nike Training Bag,Nike,Equipment,East,42,2024-10-26,2,440.4
Adidas Essentials Tee,Adidas,Apparel,West,68,2025-12-24,4,313.78
UA HOVR Phantom,Under Armour,Footwear,South,36,2023-09-16,12,5382.05
UA HeatGear Tee,Under Armour,Apparel,Central,88,2025-07-27,11,564.96
Nike Socks Pack,Nike,Accessories,North,5,2025-02-02,3,792.94
Reebok Wristband,Reebok,Accessories,East,54,2024-11-22,9,318.2
Adidas Headband,Adidas,Accessories,West,64,2023-06-12,10,2940.3
Nike Dri-FIT Tee,Nike,Apparel,Central,88,2025-11-18,16,4152.38
Adidas Essentials Tee,Adidas,Apparel,West,69,2024-03-16,2,351.65
Puma Track Jacket,Puma,Apparel,South,30,2025-03-27,7,204.06
Puma Track Jacket,Puma,Apparel,West,65,2023-02-08,20,2963.71
Adidas Gym Ball,Adidas,Equipment,North,8,2024-10-13,11,362.74
Puma Logo Tee,Puma,Apparel,North,20,2024-03-28,20,8498.93
Reebok Classic Leather,Reebok,Footwear,Central,94,2025-08-01,16,5821.92
Puma Resistance Band Set,Puma,Equipment,East,51,2023-01-26,15,2793.84
Adidas Water Bottle,Adidas,Accessories,West,76,2023-11-07,6,1652.85
Nike Dunk,Nike,Footwear,East,53,2025-03-09,19,8327.24
Reebok Nano X,Reebok,Footwear,West,78,2023-06-10,17,1018.03
Puma Resistance Band Set,Puma,Equipment,East,50,2025-01-26,15,4616.03
Adidas Tiro Pants,Adidas,Apparel,South,40,2023-03-02,19,6073.3
Puma Logo Tee,Puma,Apparel,West,61,2025-06-02,16,5971.49
Adidas Ultraboost,Adidas,Footwear,West,78,2024-04-25,4,927.57
Adidas Water Bottle,Adidas,Accessories,West,67,2023-07-18,19,9428.23
Reebok Wristband,Reebok,Accessories,South,26,2024-08-15,12,3919.67
Puma Track Jacket,Puma,Apparel,West,80,2024-03-21,12,2391.73
Reebok Wristband,Reebok,Accessories,East,57,2023-08-05,13,1664.62
UA Charged Assert,Under Armour,Footwear,West,70,2025-10-10,6,743.69
Reebok Classic Leather,Reebok,Footwear,East,41,2025-03-30,6,3012.43
Reebok Yoga Mat,Reebok,Equipment,West,79,2023-07-21,14,6826.94
Adidas Gym Ball,Adidas,Equipment,North,20,2024-01-22,20,1989.84
Reebok Yoga Mat,Reebok,Equipment,North,20,2025-10-27,11,6775.84
UA Rival Fleece Hoodie,Under Armour,Apparel,South,39,2024-05-26,12,4809.22
UA Duffel Bag,Under Armour,Equipment,Central,93,2023-02-16,6,2606.7
Adidas Essentials Tee,Adidas,Apparel,East,48,2025-07-26,7,2244.43
Nike Pro Shorts,Nike,Apparel,South,30,2024-10-22,7,3617.14
UA Charged Assert,Under Armour,Footwear,West,68,2025-08-02,6,3861.49
Reebok Classic Leather,Reebok,Footwear,Central,84,2025-08-02,6,3421.09
Nike Air Max,Nike,Footwear,West,63,2024-05-16,14,6107.25
Nike Pro Shorts,Nike,Apparel,West,73,2025-11-30,9,4631.57
Nike Pegasus,Nike,Footwear,Central,98,2023-09-05,2,460.98
Reebok CrossFit Tee,Reebok,Apparel,West,62,2024-08-22,17,4139.25
Nike Socks Pack,Nike,Accessories,West,64,2025-06-20,9,1053.84
Reebok Yoga Mat,Reebok,Equipment,South,32,2023-08-17,5,1675.69
Puma Suede Classic,Puma,Footwear,West,67,2024-05-12,3,229.84
Puma Suede Classic,Puma,Footwear,West,68,2025-07-27,15,3595.27
Puma Track Jacket,Puma,Apparel,West,69,2024-11-08,5,1755.62
Nike Pegasus,Nike,Footwear,Central,90,2023-10-31,12,1513.08
Adidas Tiro Pants,Adidas,Apparel,East,50,2025-01-12,10,3802.07
Adidas Superstar,Adidas,Footwear,West,70,2025-08-31,5,2450.45
Reebok Joggers,Reebok,Apparel,Central,90,2023-10-28,8,1148.05
Puma Beanie,Puma,Accessories,South,39,2023-02-27,1,91.21
Reebok Wristband,Reebok,Accessories,East,57,2024-06-15,6,1717.74
UA Duffel Bag,Under Armour,Equipment,South,39,2024-12-05,12,2357.9
UA Rival Fleece Hoodie,Under Armour,Apparel,West,66,2025-02-13,13,1760.74
Adidas Gym Ball,Adidas,Equipment,North,11,2023-01-30,8,1347.74
Nike Training Bag,Nike,Equipment,East,60,2023-11-04,12,3983.98
Nike Air Max,Nike,Footwear,West,79,2025-10-18,17,9352.48
Nike Dunk,Nike,Footwear,South,32,2024-04-12,4,971.87
Puma Track Jacket,Puma,Apparel,Central,83,2024-11-05,18,5911.43
Puma RS-X,Puma,Footwear,North,15,2023-06-12,6,824.71
Adidas Essentials Tee,Adidas,Apparel,South,35,2024-05-16,20,904.17
Nike Cap,Nike,Accessories,Central,89,2024-06-28,3,1299.59
Nike Dri-FIT Tee,Nike,Apparel,Central,90,2023-09-29,8,957.69
Nike Dri-FIT Tee,Nike,Apparel,West,64,2025-09-04,3,674.9
UA Charged Assert,Under Armour,Footwear,West,64,2024-02-07,7,483.2
Adidas Water Bottle,Adidas,Accessories,Central,99,2023-07-24,10,3071.81
Nike Training Bag,Nike,Equipment,Central,94,2023-01-20,15,5483.87
UA HeatGear Tee,Under Armour,Apparel,Central,100,2024-02-03,9,5136.44
UA Sport Mask,Under Armour,Accessories,Central,89,2025-04-13,11,4618.06
Puma Logo Tee,Puma,Apparel,West,77,2025-11-04,10,6196.96
Reebok Classic Leather,Reebok,Footwear,Central,88,2024-06-25,18,3149.27
Nike Training Bag,Nike,Equipment,East,55,2025-10-27,6,3814.75
UA Duffel Bag,Under Armour,Equipment,North,11,2025-09-25,6,1917.58
Puma Beanie,Puma,Accessories,North,14,2024-01-02,15,1128.02
Adidas Headband,Adidas,Accessories,Central,86,2024-12-02,8,3623.14
Puma Beanie,Puma,Accessories,East,57,2024-03-12,17,3394.03
Adidas Water Bottle,Adidas,Accessories,North,10,2025-08-24,5,1911.55
Reebok Wristband,Reebok,Accessories,South,27,2024-10-25,6,2740.61
UA Rival Fleece Hoodie,Under Armour,Apparel,East,57,2023-11-18,14,4671.46
UA Rival Fleece Hoodie,Under Armour,Apparel,South,29,2024-07-05,10,5387.5
Reebok Classic Leather,Reebok,Footwear,South,30,2025-01-29,11,5274.13
Reebok Wristband,Reebok,Accessories,East,54,2025-07-10,1,501.92
Reebok Nano X,Reebok,Footwear,North,14,2025-04-07,5,2144.87
Adidas Headband,Adidas,Accessories,East,41,2025-07-24,9,1405.55
Puma Resistance Band Set,Puma,Equipment,East,41,2024-08-26,13,3366.73
Adidas Headband,Adidas,Accessories,Central,98,2024-10-29,20,9264.12
Nike Socks Pack,Nike,Accessories,West,69,2025-10-27,6,434.65
UA Rival Fleece Hoodie,Under Armour,Apparel,West,79,2024-10-28,2,1097.06
Puma Track Jacket,Puma,Apparel,West,68,2025-03-09,19,12195.03
Nike Dri-FIT Tee,Nike,Apparel,North,4,2025-02-07,9,3826.15
Nike Training Bag,Nike,Equipment,West,70,2025-01-26,3,961.29
Adidas Superstar,Adidas,Footwear,West,65,2024-10-26,19,6622.91
UA Charged Assert,Under Armour,Footwear,Central,83,2024-02-14,19,3008.94
Puma Logo Tee,Puma,Apparel,Central,97,2024-06-17,5,2018.21
UA Charged Assert,Under Armour,Footwear,East,52,2023-05-20,7,2650.84
Adidas Gym Ball,Adidas,Equipment,East,55,2024-01-13,11,3051.0
Nike Pegasus,Nike,Footwear,East,49,2024-02-12,14,1406.01
Nike Dri-FIT Tee,Nike,Apparel,West,76,2025-05-25,2,1089.93
UA HOVR Phantom,Under Armour,Footwear,East,41,2025-11-15,17,11003.9
Puma Logo Tee,Puma,Apparel,Central,96,2024-10-31,3,1020.89
Nike Training Bag,Nike,Equipment,Central,83,2023-06-04,17,4679.18
Adidas Headband,Adidas,Accessories,Central,95,2023-06-29,14,5332.82
Adidas Superstar,Adidas,Footwear,West,75,2024-07-21,3,1146.13
UA HeatGear Tee,Under Armour,Apparel,Central,91,2024-01-08,14,4400.17
Puma Logo Tee,Puma,Apparel,West,79,2023-02-13,13,299.65
Puma Resistance Band Set,Puma,Equipment,North,8,2023-02-08,9,2025.29
UA HeatGear Tee,Under Armour,Apparel,Central,91,2024-04-01,7,2686.56
Adidas Headband,Adidas,Accessories,Central,85,2024-12-27,7,3147.84
Nike Pegasus,Nike,Footwear,South,24,2024-09-23,2,634.9
Nike Pro Shorts,Nike,Apparel,Central,92,2023-09-18,11,1948.99
Puma Beanie,Puma,Accessories,South,27,2024-04-16,9,1018.22
Nike Pegasus,Nike,Footwear,South,32,2024-04-22,15,1481.94
UA Charged Assert,Under Armour,Footwear,West,61,2023-09-10,7,3054.91
UA Charged Assert,Under Armour,Footwear,North,15,2025-02-18,7,1925.61
Nike Cap,Nike,Accessories,Central,84,2025-02-18,17,10723.74
Adidas Water Bottle,Adidas,Accessories,North,6,2025-11-23,16,1617.66
Adidas Headband,Adidas,Accessories,East,54,2025-01-03,3,471.73
Puma Suede Classic,Puma,Footwear,East,56,2025-11-04,15,5151.76
Reebok Yoga Mat,Reebok,Equipment,North,13,2023-02-03,4,848.59
